row_id,energy
94993,2021.9593304746602
94994,1946.772039351943
94995,1892.0588756311643
94996,1864.6972464207965
94997,1869.7094307094023
94998,1910.1179152695065
94999,1982.0760191658132
95000,2071.156794409014
95001,2156.096160232668
95002,2219.332210756948
95003,2256.3013737989813
95004,2275.4612967986595
95005,2289.0119411636215
95006,2302.7404126892475
95007,2313.9878186534397
95008,2318.6658697598323
95009,2319.3178791557534
95010,2325.203921526751
95011,2343.4019930751765
95012,2369.1954143955923
95013,2385.4668306706294
95014,2372.898532854806
95015,2322.997323438528
95016,2243.5469973415993
95017,2153.0676339793995
95018,2070.291030709609
95019,2007.6412499664443
95020,1972.0663862474805
95021,1968.659913555467
95022,2000.5153330537187
95023,2063.856121516106
95024,2144.3239753745206
95025,2220.721314804891
95026,2275.5499942283013
95027,2304.3069031528717
95028,2315.506338973486
95029,2321.400638118988
95030,2327.8245976457083
95031,2332.1619816512757
95032,2330.361833720895
95033,2324.999249948909
95034,2325.3603770477894
95035,2338.543477108793
95036,2359.846300982252
95037,2372.160123877801
95038,2356.1701652890692
95039,2303.3806144860555
95040,2221.567329144574
95041,2129.2373994836207
95042,2045.1049037567232
95043,1981.5718227377479
95044,1945.5602139068903
95045,1942.1340002833003
95046,1974.354087625882
95047,2038.40880422482
95048,2119.902651631829
95049,2197.599324161204
95050,2253.9609369572877
95051,2284.4441400350634
95052,2297.522993540759
95053,2305.410084497766
95054,2313.901411315171
95055,2320.343325001991
95056,2320.6492433064977
95057,2317.3607878425332
95058,2319.7331047984026
95059,2334.8362074792676
95060,2357.9425799778346
95061,2371.921393574132
95062,2357.4390566699826
95063,2305.9843188875925
95064,2225.320997014508
95065,2133.9475159204762
95066,2050.5725918796493
95067,1987.5960278952787
95068,1951.9407246405112
95069,1948.6742652282578
95070,1980.8637913682956
95071,2044.7061695126679
95072,2125.81644004195
95073,2202.9705124425673
95074,2258.644051586581
95075,2288.308238166939
95076,2300.452284068325
95077,2307.3041888018056
95078,2314.6752688796164
95079,2319.9267546559827
95080,2318.9861762382043
95081,2314.4081936322405
95082,2315.459636494822
95083,2329.220596107303
95084,2350.9718127947935
95085,2363.5887137734844
95086,2347.741825076689
95087,2294.921780421796
95088,2212.891996304534
95089,2120.148207401071
95090,2035.3941899861884
95091,1971.02264257817
95092,1933.947326360366
95093,1929.2248218834382
95094,1959.9096172442594
95095,2022.184523394272
95096,2101.6494061187395
95097,2177.064193579225
95098,2230.8881000641964
95099,2258.575744008368
95100,2268.600035947739
95101,2273.1733168765077
95102,2278.0922732517615
95103,2280.7049173116993
95104,2276.9273484284854
95105,2269.304944832042
95106,2267.097745348583
95107,2277.3818582539634
95108,2295.4371352168832
95109,2304.1414603978
95110,2284.1713738856274
95111,2227.0272483132035
95112,2140.4860844704417
95113,2043.061117129328
95114,1953.4775564792053
95115,1884.1534328639968
95116,1842.0316464975012
95117,1832.2015783745028
95118,1857.7539782619547
95119,1914.9111266129441
95120,1989.315261961292
95121,2059.7712353768593
95122,2108.7853359795636
95123,2131.8609695663104
95124,2137.5210705938407
95125,2138.028733103075
95126,2139.2315924308077
95127,2138.528252369134
95128,2131.8844798510677
95129,2121.8938231079965
95130,2117.862419734804
95131,2126.909838663228
95132,2144.3562009251023
95133,2153.115936129422
95134,2133.8979005071474
95135,2078.230081831541
95136,1993.9119631546544
95137,1899.4737422953044
95138,1813.6517377981531
95139,1748.868953712917
95140,1712.066908979646
95141,1708.3270912188311
95142,1740.725753433786
95143,1805.4640525611726
95144,1888.1565226930645
95145,1967.5738449312698
95146,2026.1818575800892
95147,2059.437487589315
95148,2075.811481474593
95149,2087.5094186073625
95150,2100.3165352421283
95151,2111.5646497204866
95152,2117.1489060747053
95153,2119.5889864740147
95154,2128.1145529249384
95155,2149.7667557007376
95156,2179.7860464141577
95157,2201.0066454222747
95158,2194.0573818747557
95159,2150.3871240273816
95160,2077.7178640207694
95161,1994.504646312403
95162,1919.411662841679
95163,1864.7934798615756
95164,1837.527495064044
95165,1842.6359779931945
95166,1883.1414059505446
95167,1955.197088504998
95168,2044.376068144346
95169,2129.4142545538516
95170,2192.7497322827444
95171,2229.8189195519317
95172,2249.0794541811047
95173,2262.731287936525
95174,2276.5615169479356
95175,2287.911238806584
95176,2292.6921545074056
95177,2293.4475674689506
95178,2299.4375426277093
95179,2317.7400664162765
95180,2343.6384496409682
95181,2360.015327676579
95182,2347.5529816538137
95183,2297.758204222535
95184,2218.414780431565
95185,2128.042779831161
95186,2045.3739898825668
95187,1982.8324631121152
95188,1947.3662840931577
95189,1944.0689168917993
95190,1976.0338527204979
95191,2039.4845583871706
95192,2120.0627203466784
95193,2196.570748785197
95194,2251.5104881232023
95195,2280.37881785447
95196,2291.69002535171
95197,2297.69643701064
95198,2304.232839844297
95199,2308.682987898436
95200,2306.9959146979863
95201,2301.7467062691853
95202,2302.2214992495237
95203,2315.5185456460617
95204,2336.9355862220464
95205,2349.363886092055
95206,2333.488654649914
95207,2280.814071061427
95208,2199.115982899256
95209,2106.901470255576
95210,2022.8846012832632
95211,1959.4673466334448
95212,1923.571753669452
95213,1920.2617352846773
95214,1952.5981871203062
95215,2016.769427342991
95216,2098.3799473789504
95217,2176.1934314342434
95218,2232.671984520104
95219,2263.2722465382844
95220,2276.46826751957
95221,2284.4726243744217
95222,2293.081305402147
95223,2299.640651508279
95224,2300.06407033955
95225,2296.893173413982
95226,2299.3830968304023
95227,2314.603843810085
95228,2337.8278883685766
95229,2351.9243917152185
95230,2337.55975219091
95231,2286.222709364014
95232,2205.6770699759313
95233,2114.421248861342
95234,2031.163952268558
95235,1968.304973185628
95236,1932.7672022801094
95237,1929.6182126726471
95238,1961.9251360925846
95239,2025.8848290220158
95240,2107.112321886499
95241,2184.3835142261114
95242,2240.1740609983167
95243,2269.9551329701912
95244,2282.215932131347
95245,2289.1844481113367
95246,2296.67198755568
95247,2302.039770968908
95248,2301.215318625892
95249,2296.753280718013
95250,2297.9204771060913
95251,2311.7969892921556
95252,2333.663547843641
95253,2346.3955702381736
95254,2330.663572790267
95255,2277.9581795195904
95256,2196.042797245801
95257,2103.4131509903755
95258,2018.773007395358
95259,1954.5150553691547
95260,1917.5530465100455
95261,1912.943551805521
95262,1943.741049814304
95263,2006.128341973905
95264,2085.705284582663
95265,2161.2317963383584
95266,2215.1670820944146
95267,2242.9657508760165
95268,2253.1007038370726
95269,2257.7842726172967
95270,2262.813134347556
95271,2265.5352919680277
95272,2261.8668355839854
95273,2254.353134185566
95274,2252.2542173905613
95275,2262.646184298068
95276,2280.808877428331
95277,2289.6201718259676
95278,2269.7565984985026
95279,2212.71852102739
95280,2126.2829311843866
95281,2028.9630547616016
95282,1939.484092983475
95283,1870.2640672922685
95284,1828.2458690151195
95285,1818.5188703008532
95286,1844.1738121063074
95287,1901.4329661087352
95288,1975.9385621047802
95289,2046.4954424631621
95290,2095.609887641248
95291,2118.785294810598
95292,2124.544589839669
95293,2125.1508582224737
95294,2126.4517267860247
95295,2125.8457908533533
95296,2119.2988089277574
95297,2109.4043208522885
95298,2105.468455874542
95299,2114.6107746185085
95300,2132.1513898520775
95301,2141.0047229621878
95302,2121.879621999435
95303,2066.3040666004554
95304,1982.0775317244616
95305,1887.7302071405527
95306,1801.9984033879064
95307,1737.3051165553018
95308,1700.5918576687802
95309,1696.9401064779881
95310,1729.4261081597701
95311,1794.251011879879
95312,1877.0293439923669
95313,1956.531777916509
95314,2015.2241443177568
95315,2048.5633625655273
95316,2065.020171625805
95317,2076.800143380656
95318,2089.688506640804
95319,2101.0170723543947
95320,2106.680977209822
95321,2109.199896080734
95322,2117.8034837310224
95323,2139.5328832398527
95324,2169.6285390781222
95325,2190.924664511457
95326,2184.0500816521258
95327,2140.453651768988
95328,2067.85736006789
95329,1984.716244125475
95330,1909.6944890530842
95331,1855.1466543293363
95332,1827.9501309246007
95333,1833.1271817169077
95334,1873.7002773967308
95335,1945.8227209740535
95336,2035.0675484353123
95337,2120.1706630193553
95338,2183.5701428845737
95339,2220.702399917374
95340,2240.025065658596
95341,2253.7380856542713
95342,2267.6285498684356
95343,2279.0375497853934
95344,2283.876780350708
95345,2284.6895389909073
95346,2290.735884709976
95347,2309.0937980621584
95348,2335.046584042927
95349,2351.476872265883
95350,2339.0669381645703
95351,2289.323568750495
95352,2210.0305434944444
95353,2119.7079264291256
95354,2037.0874995599277
95355,1974.593310005188
95356,1939.173437013767
95357,1935.921339372268
95358,1967.9305030792189
