row_id,energy
94993,2019.2611858244998
94994,1943.7696062510167
94995,1888.6133122689478
94996,1860.6042774279922
94997,1864.7845911485283
94998,1904.3744940598526
94999,1975.8151868184036
95000,2064.8524728376356
95001,2150.146935681055
95002,2213.8813711242437
95003,2251.2640724299577
95004,2270.7041461817375
95005,2284.4955534737473
95006,2298.4913683582527
95007,2309.9542987973146
95008,2314.6395443375013
95009,2315.0416607753496
95010,2320.5913813883667
95011,2338.6637447896906
95012,2364.735333220928
95013,2381.616636072227
95014,2369.705973408356
95015,2320.230487884508
95016,2240.878830468076
95017,2150.253837193989
95018,2067.1924409942258
95019,2004.1201458281798
95020,1967.9193223632806
95021,1963.7029494955523
95022,1994.7619655021401
95023,2057.6074050339794
95024,2138.053389587166
95025,2214.8266791119945
95026,2270.173511321039
95027,2299.362333348947
95028,2310.858608700908
95029,2317.0083993180506
95030,2323.7122190504415
95031,2328.275207508212
95032,2326.48970150024
95033,2320.881876601352
95034,2320.9084098942735
95035,2333.9645146669936
95036,2355.541150807172
95037,2368.457424836052
95038,2353.1146127819466
95039,2300.7373119168037
95040,2219.0063437894228
95041,2126.511702112889
95042,2042.0727851945182
95043,1978.0932354843865
95044,1941.4296400545422
95045,1937.1657106705438
95046,1968.560101243878
95047,2032.0890325546816
95048,2113.5297854705004
95049,2191.570763760519
95050,2248.4188465361644
95051,2279.302628506632
95052,2292.6477246726995
95053,2300.760833221133
95054,2309.5040471480243
95055,2316.1454582100023
95056,2316.4421254786503
95057,2312.8870766155765
95058,2314.9062890530095
95059,2329.866998599852
95060,2353.2351365907152
95061,2367.8079075658698
95062,2353.967939423756
95063,2302.924511490983
95064,2222.3464830860116
95065,2130.8152169124296
95066,2047.1447385751399
95067,1983.7364567630393
95068,1947.4477008225515
95069,1943.3656976479517
95070,1974.755149504701
95071,2038.100587037299
95072,2119.189563371517
95073,2196.7223954987976
95074,2252.9191782563953
95075,2283.022674698994
95076,2295.4732649733173
95077,2302.59265327326
95078,2310.257828950121
95079,2315.751330904282
95080,2314.8438928605633
95081,2310.0411426877286
95082,2310.780307662378
95083,2324.438277501198
95084,2346.4888301468
95085,2359.7350356188394
95086,2344.56327265946
95087,2292.184365796483
95088,2210.2664669537
95089,2117.3879768521188
95090,2032.3577477277727
95091,1967.5698914858817
95092,1929.8724489202134
95093,1924.3415401888058
95094,1954.2291557804533
95095,2016.0057592621324
95096,2095.4437641997333
95097,2171.227587382252
95098,2225.560999203811
95099,2253.6703700199414
95100,2263.9799894976277
95101,2268.7961529000777
95102,2273.981504783056
95103,2276.805683406728
95104,2273.028337624901
95105,2265.1461836311387
95106,2262.5900477853547
95107,2272.7332418835813
95108,2291.049070665001
95109,2300.343482009494
95110,2281.0092901459225
95111,2224.2674755346593
95112,2137.800182144749
95113,2040.2037045634238
95114,1950.3087042100385
95115,1880.5349773098137
95116,1837.76002943412
95117,1827.0930765589846
95118,1851.822632608175
95119,1908.4588559986505
95120,1982.816719629962
95121,2053.6257091623615
95122,2103.1367738117947
95123,2126.6251324861955
95124,2132.5651168663944
95125,2133.3137504932088
95126,2134.7845599320867
95127,2134.2976673018443
95128,2127.6622422684045
95129,2117.4229874678126
95130,2113.056610343873
95131,2121.979634627723
95132,2139.7053581196283
95133,2149.075974038668
95134,2130.516292884086
95135,2075.274574885269
95136,1991.0550998290303
95137,1896.4707723650642
95138,1810.3630073256854
95139,1745.1562223142214
95140,1707.7261964202182
95141,1703.1739185378578
95142,1734.773087821291
95143,1799.0124408357465
95144,1881.6789710609396
95145,1961.4677459277787
95146,2020.5890452815654
95147,2054.271422918198
95148,2070.9368707487706
95149,2082.884781934882
95150,2095.966205568782
95151,2107.4344379497043
95152,2113.0280236949257
95153,2115.217835146507
95154,2123.4041770403996
95155,2144.925263151951
95156,2175.2148646290507
95157,2197.0351400678655
95158,2190.7310767623803
95159,2147.472045554137
95160,2074.885088370288
95161,1991.5082288480387
95162,1916.111042989883
95163,1861.0498097398183
95164,1833.1364932335712
95165,1837.4131734499665
95166,1877.100081550537
95167,1948.6384086995172
95168,2037.7739487913964
95169,2123.1672758456657
95170,2187.001176071595
95171,2224.4839331406993
95172,2244.0246440216265
95173,2257.9172601728774
95174,2272.014845987051
95175,2283.5800997459337
95176,2288.3682112940974
95177,2288.8737267063584
95178,2294.527369518566
95179,2312.7041685818485
95180,2338.8806963576544
95181,2355.8674324367275
95182,2344.0626870688116
95183,2294.693593077665
95184,2215.448791569204
95185,2124.931108723019
95186,2041.9774675848198
95187,1979.013362216622
95188,1942.92115337247
95189,1938.8138100229376
95190,1969.98226050585
95191,2032.9375295180528
95192,2113.493728590828
95193,2190.377607697276
95194,2245.835394562261
95195,2275.135526319319
95196,2286.7434564650466
95197,2293.005236921367
95198,2299.821371509305
95199,2304.4969898017143
95200,2302.8244185621297
95201,2297.329823312544
95202,2297.46987107631
95203,2310.639765073157
95204,2332.3304551199417
95205,2345.361037659461
95206,2330.132778637171
95207,2277.870265238103
95208,2196.2543089255228
95209,2103.8748933036313
95210,2019.5514065973769
95211,1955.6874811526932
95212,1919.139693943751
95213,1914.9917466294874
95214,1946.5022830233888
95215,2010.1475138019339
95216,2091.704709727416
95217,2169.862264481375
95218,2226.8270470629986
95219,2257.8276420894804
95220,2271.289654467698
95221,2279.5197722933503
95222,2288.3800784749315
95223,2295.138654688094
95224,2295.552549925703
95225,2292.1147817766823
95226,2294.251317607245
95227,2309.329383166177
95228,2332.8148997350163
95229,2347.5050618077425
95230,2333.782487246584
95231,2282.8564453493354
95232,2202.395785413638
95233,2110.9818601336574
95234,2027.428685114407
95235,1964.1376590558368
95236,1927.9661013253362
95237,1924.0012288517812
95238,1955.5077339473726
95239,2018.9701373141215
95240,2100.1759821505525
95241,2177.8255755297946
95242,2234.139002402959
95243,2264.3590159274313
95244,2276.925986383845
95245,2284.1616081138204
95246,2291.9428606315173
95247,2297.5522730174134
95248,2296.7605691940325
95249,2292.0733672459673
95250,2292.9278846846078
95251,2306.7010014782823
95252,2328.8664858431925
95253,2342.2273980919713
95254,2327.1701072797823
95255,2274.9054282688303
95256,2193.10150333921
95257,2100.336723589899
95258,2015.4199316571148
95259,1950.7452298693952
95260,1913.160649468914
95261,1907.7423010842729
95262,1937.7421657001223
95263,1999.6306974037752
95264,2079.1803003087393
95265,2155.0753817750183
95266,2209.5197027967474
95267,2237.739624355245
95268,2248.1594267709784
95269,2253.0853959885
95270,2258.380167273434
95271,2261.313369624253
95272,2257.6446426644643
95273,2249.870693384671
95274,2247.422338973457
95275,2257.6728820873773
95276,2276.0956183547623
95277,2285.4964865774373
95278,2266.268291940919
95279,2209.632005892477
95280,2123.2697634215124
95281,2025.777850174135
95282,1935.9869186437434
95283,1866.3167561931327
95284,1823.644859546437
95285,1813.0804358734258
95286,1837.9119903274895
95287,1894.6496725899956
95288,1969.1084468635909
95289,2040.017790147919
95290,2089.6286430371288
95291,2113.2162158547744
95292,2119.2548317345672
95293,2120.1015057118066
95294,2121.6697558837445
95295,2121.279695941926
95296,2114.74048716455
95297,2104.5968238415207
95298,2100.3254051117515
95299,2109.3427464412134
95300,2127.162137409009
95301,2136.625763055133
95302,2118.1584257416257
95303,2063.0083776045913
95304,1978.879890381537
95305,1884.3858607161583
95306,1798.3676954791727
95307,1733.2498043570408
95308,1695.9079585695501
95309,1691.4431391844557
95310,1723.1290375740716
95311,1787.4543825773512
95312,1870.2061599810338
95313,1950.079429578547
95314,2009.284463621558
95315,2043.0498083710893
95316,2059.7974482340514
95317,2071.826768928421
95318,2084.9888121485224
95319,2096.5368668461933
95320,2102.209470340979
95321,2104.4774877256755
95322,2112.7412165400597
95323,2134.3388634119806
95324,2164.7041923942097
95325,2186.5993550383296
95326,2180.3693316479275
95327,2137.1834861247576
95328,2064.6688535084572
95329,1981.363450602773
95330,1906.0368466296497
95331,1851.0453138063529
95332,1823.2008095947672
95333,1827.5454073554945
95334,1867.2993316870002
95335,1938.9037672426753
95336,2028.1045014638428
95337,2113.5621019718683
95338,2177.4593486335843
95339,2215.0045188344975
95340,2234.606703312999
95341,2248.559847356045
95342,2262.7170092393067
95343,2274.34088118649
95344,2279.186647041767
95345,2279.748846936956
95346,2285.458198524534
95347,2303.689724826464
95348,2329.9199925426487
95349,2346.9594755519756
95350,2335.2064784564504
95351,2285.8881284909676
95352,2206.693061232967
95353,2116.2240973941093
95354,2033.3181546139494
95355,1970.4007215961867
95356,1934.3541538202294
95357,1930.2914150269773
95358,1961.5034283902207
95359,2024.5012135045451
95360,2105.0988768609304
95361,2182.0231634551556
95362,2237.5202960942565
95363,2266.858707060872
