row_id,energy
94993,2023.5727550720253
94994,1948.4018824318202
94995,1893.7320782556433
94996,1866.3098942345553
94997,1871.2713902951439
94998,1911.9016395332003
94999,1984.4833742521778
95000,2074.3912150667957
95001,2159.936246865954
95002,2223.235831948213
95003,2259.778463544302
95004,2278.4095571504845
95005,2291.742329394636
95006,2305.695991088728
95007,2317.418649591689
95008,2322.52762277516
95009,2323.426048322998
95010,2329.4394444062955
95011,2347.7526433036583
95012,2373.6216516344352
95013,2389.7779801593306
95014,2376.8108583574012
95015,2326.340930810389
95016,2246.413814606515
95017,2155.737184499785
95018,2072.9948859876113
95019,2010.400130117055
95020,1974.7697957310568
95021,1971.3108341230738
95022,2003.3790915886666
95023,2067.3272845611705
95024,2148.5985764758584
95025,2225.5705270523317
95026,2280.424310863782
95027,2308.709014527727
95028,2319.326915555974
95029,2324.943897650295
95030,2331.527233532421
95031,2336.2681342102533
95032,2334.821770029659
95033,2329.6236495893518
95034,2330.0260141144563
95035,2343.234669670184
95036,2364.5208109056266
95037,2376.625378536197
95038,2360.141364298217
95039,2306.687658153565
95040,2224.302814080447
95041,2131.682397624314
95042,2047.4934111243083
95043,1983.9278458789117
95044,1947.7773816223812
95045,1944.2202227470407
95046,1976.5803808427509
95047,2041.17613200071
95048,2123.4140916857395
95049,2201.6336713665455
95050,2257.9768072943643
95051,2287.952764339964
95052,2300.4239116420863
95053,2308.0166188045537
95054,2316.6594979727915
95055,2323.5063853129595
95056,2324.176762289115
95057,2321.0724983610403
95058,2323.5145687937006
95059,2338.6801666451724
95060,2361.8147599342315
95061,2375.636634167261
95062,2360.7193326167016
95063,2308.665588459301
95064,2227.501125155484
95065,2135.911988918609
95066,2052.558910687749
95067,1989.6307487235065
95068,1953.9190349997336
95069,1950.6046179765588
95070,1983.0167150427603
95071,2047.48110732789
95072,2129.4139242648907
95073,2207.1657870821855
95074,2262.891206802477
95075,2292.113045178113
95076,2303.7079407253527
95077,2310.316854339676
95078,2317.8829653092444
95079,2323.574316728388
95080,2323.023915995165
95081,2318.646177032904
95082,2319.773362628311
95083,2333.5924502547623
95084,2355.3569762610255
95085,2367.791401950607
95086,2351.4734167663555
95087,2298.0077749123693
95088,2215.4200434042095
95089,2122.3939263706857
95090,2037.5856633287385
95091,1973.1775522109979
95092,1935.9526193144457
95093,1931.081427118309
95094,1961.8813309791196
95095,2024.6649145479303
95096,2104.834047881001
95097,2180.7243334742966
95098,2234.474831448438
95099,2261.5928674421243
95100,2270.939820387889
95101,2275.142039116149
95102,2280.1291131014555
95103,2283.0568906178523
95104,2279.547944227989
95105,2272.008364536554
95106,2269.7645349861377
95107,2280.0003056557193
95108,2297.969115792157
95109,2306.3986037719524
95110,2285.873115318467
95111,2228.007702353219
95112,2140.841987060434
95113,2043.0775531648353
95114,1953.3923598636286
95115,1883.9942276908791
95116,1841.6954176109152
95117,1831.6992939922666
95118,1857.3593831344708
95119,1915.0275583457371
95120,1990.147797509924
95121,2061.1002809997844
95122,2110.070724444335
95123,2132.6147538201344
95124,2137.6432245253827
95125,2137.8326384038905
95126,2139.1628895278104
95127,2138.8397378908553
95128,2132.534717180209
95129,2122.701364051306
95130,2118.711428359349
95131,2127.791489092218
95132,2145.2345325283754
95133,2153.8040380653
95134,2134.1159891106927
95135,2077.8124077833377
95136,1992.9547940335447
95137,1898.2611368221023
95138,1812.419998047962
95139,1747.6437230971965
95140,1710.7428033699603
95141,1706.9123849789553
95142,1739.4912378886752
95143,1804.809918572727
95144,1888.2845733926265
95145,1968.261150946984
95146,2026.8849176318854
95147,2059.665082775978
95148,2075.460433041221
95149,2086.8901274224945
95150,2099.8718802450367
95151,2111.544927169506
95152,2117.5104756032547
95153,2120.148521532726
95154,2128.754686305558
95155,2150.4774916847414
95156,2180.530622837505
95157,2201.5977175773805
95158,2194.2150918169145
95159,2149.945992399161
95160,2076.7747502811894
95161,1993.3444940615607
95162,1918.271916996483
95163,1863.7011440502552
95164,1836.3787172579257
95165,1841.440686860183
95166,1882.1721162384422
95167,1954.855727955062
95168,2044.8661328546973
95169,2130.5144060288894
95170,2193.917899954283
95171,2230.565098012606
95172,2249.3014058252807
95173,2262.7400301222965
95174,2276.8001717916823
95175,2288.6299282456175
95176,2293.846607385117
95177,2294.8533369015677
95178,2300.9756249515517
95179,2319.3982937766987
95180,2345.3773399391594
95181,2361.6442641211247
95182,2348.788285705421
95183,2298.430039159216
95184,2218.615131423821
95185,2128.051227110801
95186,2045.4221615419706
95187,1982.9411355757622
95188,1947.4250178484851
95189,1944.08074943295
95190,1976.264166388261
95191,2040.327974894605
95192,2121.7153281214446
95193,2198.8037755082996
95194,2253.7744813358836
95195,2282.1765219139675
95196,2292.912164437232
95197,2298.647282277937
95198,2305.3491378165877
95199,2310.2089317098225
95200,2308.881823942385
95201,2303.803312742592
95202,2304.3256289568744
95203,2317.654568261096
95204,2339.061314910746
95205,2351.286799218251
95206,2334.924002510842
95207,2281.591804335551
95208,2199.32874825546
95209,2106.8303893758193
95210,2022.7637196205767
95211,1959.320719849499
95212,1923.2930593627977
95213,1919.8589321085785
95214,1952.3423392392478
95215,2017.0615464015043
95216,2099.4231586124856
95217,2177.7665769093737
95218,2234.2337270856083
95219,2264.333863573022
95220,2276.929345068009
95221,2284.6465307334092
95222,2293.414022275682
95223,2300.385645427199
95224,2301.180871219114
95225,2298.2015586828725
95226,2300.768672660434
95227,2316.0593957913893
95228,2339.3191856817234
95229,2353.2663174304803
95230,2338.4743239114905
95231,2286.545927909042
95232,2205.506842497762
95233,2114.0431035153624
95234,2030.8154315335441
95235,1968.0126744552645
95236,1932.4263539053927
95237,1929.237308007529
95238,1961.7747438248784
95239,2026.3644321710326
95240,2108.4224921770456
95241,2186.299534777279
95242,2242.150060731364
95243,2271.4969215164356
95244,2283.2167454035553
95245,2289.9504830558444
95246,2297.6413035431146
95247,2303.4572397576126
95248,2303.031288911877
95249,2298.7778547608527
95250,2300.0291899408467
95251,2313.9722617907396
95252,2335.8605965457623
95253,2348.4186454144124
95254,2332.2240877636186
95255,2278.8816677420377
95256,2196.4169423308217
95257,2103.5136056452275
95258,2018.8278872099715
95259,1954.5420749877671
95260,1917.4391853300008
95261,1912.6897707916537
95262,1943.611176829534
95263,2006.5159772186844
95264,2086.8060321659295
95265,2162.816934340466
95266,2216.687734064425
95267,2243.925747203134
95268,2253.3923429427823
95269,2257.7138603946514
95270,2262.8198793420397
95271,2265.8662383955675
95272,2262.4755004852914
95273,2255.0537466100186
95274,2252.9273506375494
95275,2263.2801531034374
95276,2281.365583739122
95277,2289.9112714380467
95278,2269.501552474687
95279,2211.7514693514827
95280,2124.700634866593
95281,2027.0506233967108
95282,1937.47938480578
95283,1868.1947303577524
95284,1826.0089117616496
95285,1816.1252841712076
95286,1841.8973647069483
95287,1899.6770175322174
95288,1974.9082114245589
95289,2045.9711176863718
95290,2095.051442914861
95291,2117.704804091934
95292,2122.8420476581246
95293,2123.1396665409634
95294,2124.577545933469
95295,2124.3614369909137
95296,2118.1628646014233
95297,2108.4353566628065
95298,2104.5506543137467
95299,2113.735327865228
95300,2131.2823549626655
95301,2139.955206412543
95302,2120.3698570733427
95303,2064.1683205585023
95304,1979.4120883569083
95305,1884.819141011272
95306,1799.0780320468173
95307,1734.4010985206323
95308,1697.5988235510647
95309,1693.8663450123756
95310,1726.5424246752118
95311,1791.9576108752237
95312,1875.5280418689954
95313,1955.5996582061175
95314,2014.3177182775423
95315,2047.191423465585
95316,2063.0795525169674
95317,2074.6012565719134
95318,2087.6742421469435
95319,2099.4377371447595
95320,2105.4929412646534
95321,2108.219842833748
95322,2116.9140555936774
95323,2138.7240937504357
95324,2168.8636349669337
95325,2190.016309603245
95326,2182.718426172943
95327,2138.533224171125
95328,2065.4450272595445
95329,1982.0969567958475
95330,1907.1056988486819
95331,1852.615371249014
95332,1825.3725089519032
95333,1830.5131551740706
95334,1871.3223663286421
95335,1944.0828580623975
95336,2034.1692343625627
95337,2119.8925635188316
95338,2183.370191262219
95339,2220.090594285811
95340,2238.899171578712
95341,2252.409123297846
95342,2266.5396438134644
95343,2278.4388240793724
95344,2283.723965596574
95345,2284.798189714437
95346,2290.986998307852
95347,2309.4752073916457
95348,2335.5188073694844
95349,2351.8492928154187
95350,2339.0558770690695
95351,2288.7591886139485
95352,2209.0048284688787
95353,2118.5004553842364
95354,2035.9298988832388
95355,1973.5063540743936
95356,1938.046683928484
95357,1934.757823898673
95358,1966.9956044908836
95359,2031.1127263947546
95360,2112.5523373520427
95361,2189.6919814384223
95362,2244.7128176312176
95363,2273.1639170045964
95364,2283.947541578569
95365,2289.7295596154318
95366,2296.477228449985
95367,2301.38174375735
95368,2300.0982606070406
95369,2295.062272375145
95370,2295.626005121041
95371,2308.9952498012713
95372,2330.4411860153427
95373,2342.704739486206
95374,2326.378887016765
95375,2273.082503698689
95376,2190.854128703299
95377,2098.3893128116083
95378,2014.3550436904861
95379,1950.9432980092677
95380,1914.945740944958
95381,1911.5405623890326
95382,1944.0517595070482
95383,2008.7975940208923
95384,2091.184667105602
95385,2169.5523760025003
95386,2226.0426427926727
95387,2256.164718258714
95388,2268.780957520494
95389,2276.5177162268956
95390,2285.3035926442526
95391,2292.292409130055
95392,2293.103633412165
95393,2290.1391212873077
95394,2292.719834432596
95395,2308.0229523901903
95396,2331.293929740322
95397,2345.2510386262575
95398,2330.4678090340226
95399,2278.546960931432
95400,2197.514204646514
95401,2106.0555733405477
95402,2022.8317849797015
95403,1960.0316849291191
95404,1924.4467923500792
95405,1921.2579429707196
95406,1953.794341529941
95407,2018.3817565880195
95408,2100.4363050933493
95409,2178.308595869428
95410,2234.1531276337123
